UTCTime       Week    GPSTime       Latitude      Longitude        H-Ell       X-ECEF       Y-ECEF       Z-ECEF   VX-ECEF   VY-ECEF   VZ-ECEF     VEast    VNorth       VUp VelBdyX VelBdyY VelBdyZ AccBdyX AccBdyY AccBdyZ           Roll          Pitch        Heading Q     SDX-ECEF     SDY-ECEF     SDZ-ECEF       SDEast      SDNorth     SDHeight         HdngSD     SD-VN     SD-VE     SD-VH         RollSD        PitchSD        AzStDev
         (sec)    (weeks)      (sec)          (deg)          (deg)          (m)          (m)          (m)          (m)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)   (m/s)   (m/s)   (m/s) (m/s^2) (m/s^2) (m/s^2)          (deg)          (deg)          (deg)            (m)          (m)          (m)          (m)          (m)          (m)          (deg)     (m/s)     (m/s)     (m/s)          (deg)          (deg)          (deg)
1739447641.300 2353.00000 388459.300  22.2930576308 114.1742057867        3.196 -2417865.437  5386478.876  2404470.869    -0.043    -0.024    -0.006     0.049    -0.004    -0.006   0.048  -0.005  -0.010  -0.165  -0.065  -0.344  -4.7484558109   0.9047203116  -0.6613736201 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208177660     0.002     0.001     0.001   0.0034844712   0.0037263646   0.0000000000
1739447641.400 2353.00000 388459.400  22.2930576288 114.1742058129        3.194 -2417865.438  5386478.874  2404470.868    -0.011    -0.012    -0.005     0.015    -0.002    -0.008   0.014  -0.003  -0.009  -0.202   0.063   0.298  -5.2880687768   0.8602214449  -0.7521416750 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208168104     0.002     0.001     0.001   0.0034744120   0.0037172083   0.0000000000
1739447641.500 2353.00000 388459.500  22.2930576278 114.1742058148        3.195 -2417865.439  5386478.874  2404470.868    -0.004     0.012    -0.000    -0.002    -0.005     0.011  -0.001  -0.005   0.012  -0.123  -0.014  -0.091  -5.7124436484   0.6019494596  -0.5833226016 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208188463     0.002     0.001     0.001   0.0034720572   0.0037153389   0.0000000000
1739447641.600 2353.00000 388459.600  22.2930576281 114.1742058123        3.195 -2417865.439  5386478.874  2404470.868     0.005    -0.005    -0.001    -0.003     0.002    -0.007  -0.003   0.002  -0.007  -0.048   0.189   0.007  -5.8696318769   0.3921064550  -0.3642863089 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208240040     0.002     0.001     0.001   0.0034775536   0.0037208924   0.0000000000
1739447641.700 2353.00000 388459.700  22.2930576345 114.1742058062        3.195 -2417865.438  5386478.874  2404470.869     0.009     0.005     0.008    -0.010     0.007     0.004  -0.009   0.007   0.005  -0.063   0.114   0.023  -5.8285390569   0.3565115928  -0.1417723472 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208323598     0.002     0.001     0.001   0.0034907758   0.0037337667   0.0000000000
1739447641.800 2353.00000 388459.800  22.2930576455 114.1742057973        3.195 -2417865.437  5386478.874  2404470.870     0.011    -0.003     0.010    -0.009     0.012    -0.003  -0.009   0.012  -0.002  -0.004  -0.052   0.007  -5.6725315487   0.4707447734   0.1808537212 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208433960     0.002     0.001     0.001   0.0035101057   0.0037524535   0.0000000000
1739447641.900 2353.00000 388459.900  22.2930576541 114.1742057908        3.195 -2417865.436  5386478.874  2404470.871     0.005    -0.002     0.005    -0.004     0.006    -0.002  -0.004   0.006  -0.002  -0.050   0.028  -0.087  -5.5977574962   0.6280592474   0.5087582447 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208524745     0.002     0.001     0.001   0.0035242904   0.0037662627   0.0000000000
1739447642.000 2353.00000 388460.000  22.2930576615 114.1742057813        3.194 -2417865.435  5386478.874  2404470.871     0.014    -0.003     0.004    -0.012     0.007    -0.007  -0.013   0.006  -0.005  -0.073  -0.336   0.310  -5.6836725728   0.7031395358   0.9451798267 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208585542     0.002     0.001     0.001   0.0035303219   0.0037723763   0.0000000000
1739447642.100 2353.00000 388460.100  22.2930576640 114.1742057768        3.193 -2417865.434  5386478.873  2404470.871     0.005    -0.003    -0.005    -0.004    -0.003    -0.006  -0.004  -0.003  -0.006   0.024  -0.108  -0.064  -5.6365352904   0.8141759367   1.3994842844 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208609272     0.002     0.001     0.001   0.0035270720   0.0037697128   0.0000000000
1739447642.200 2353.00000 388460.200  22.2930576621 114.1742057729        3.193 -2417865.433  5386478.873  2404470.871     0.002    -0.005    -0.003     0.000    -0.001    -0.006  -0.000  -0.001  -0.006   0.106   0.170   0.073  -5.6052316328   0.8995095394   1.8111400291 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208596624     0.002     0.001     0.001   0.0035155353   0.0037591746   0.0000000000
1739447642.300 2353.00000 388460.300  22.2930576664 114.1742057754        3.192 -2417865.433  5386478.872  2404470.871    -0.002    -0.004     0.003     0.003     0.003    -0.002   0.003   0.004  -0.002   0.044  -0.061  -0.025  -5.4853175125   1.0531019243   2.1083268091 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208561067     0.002     0.001     0.001   0.0034988800   0.0037437670   0.0000000000
1739447642.400 2353.00000 388460.400  22.2930576720 114.1742057792        3.192 -2417865.434  5386478.871  2404470.871    -0.001    -0.007     0.007     0.003     0.008    -0.003   0.003   0.008  -0.004  -0.084   0.053  -0.030  -5.4149782110   1.2258977945   2.3328294611 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208548848     0.002     0.001     0.001   0.0034883597   0.0037341777   0.0000000000
1739447642.500 2353.00000 388460.500  22.2930576820 114.1742057807        3.192 -2417865.433  5386478.871  2404470.872    -0.004     0.003     0.008     0.002     0.005     0.007   0.003   0.006   0.006  -0.029  -0.152   0.146  -5.4652324134   1.2933175774   2.5547787014 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208566375     0.002     0.001     0.001   0.0034855967   0.0037319225   0.0000000000
1739447642.600 2353.00000 388460.600  22.2930576861 114.1742057842        3.192 -2417865.434  5386478.871  2404470.873    -0.007     0.002     0.001     0.006    -0.000     0.005   0.006   0.000   0.004  -0.121  -0.133  -0.142  -5.4867929738   1.2296876495   2.6270659536 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208614878     0.002     0.001     0.001   0.0034907339   0.0037371339   0.0000000000
1739447642.700 2353.00000 388460.700  22.2930576856 114.1742057885        3.193 -2417865.435  5386478.871  2404470.873    -0.008    -0.001    -0.004     0.008    -0.005     0.001   0.008  -0.004  -0.000  -0.024  -0.018  -0.129  -5.5891804694   1.1345250817   2.6262579660 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208695047     0.002     0.001     0.001   0.0035036423   0.0037497031   0.0000000000
1739447642.800 2353.00000 388460.800  22.2930576851 114.1742057921        3.192 -2417865.435  5386478.871  2404470.873     0.003    -0.013    -0.003     0.003     0.002    -0.013   0.001   0.002  -0.013  -0.110   0.083  -0.041  -5.7579991769   1.1007091801   2.5479490795 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208801702     0.002     0.001     0.001   0.0035226960   0.0037681130   0.0000000000
1739447642.900 2353.00000 388460.900  22.2930576905 114.1742057864        3.190 -2417865.433  5386478.869  2404470.873     0.017    -0.018     0.002    -0.009     0.011    -0.021  -0.011   0.010  -0.020  -0.204   0.150  -0.131  -6.1654905760   1.1966282881   2.6087888473 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208888780     0.002     0.001     0.001   0.0035366206   0.0037816481   0.0000000000
1739447643.000 2353.00000 388461.000  22.2930577053 114.1742057654        3.188 -2417865.430  5386478.868  2404470.873     0.032    -0.019     0.007    -0.021     0.018    -0.025  -0.025   0.016  -0.023  -0.006   0.003   0.003  -6.7200157143   1.4555763602   2.9859237127 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208945796     0.002     0.001     0.001   0.0035423860   0.0037874724   0.0000000000
1739447643.100 2353.00000 388461.100  22.2930577254 114.1742057460        3.185 -2417865.427  5386478.865  2404470.874     0.024    -0.012     0.012    -0.017     0.019    -0.014  -0.020   0.017  -0.013  -0.022   0.020   0.164  -7.0855918159   1.7034237254   3.3038812678 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208966024     0.002     0.001     0.001   0.0035388770   0.0037845296   0.0000000000
1739447643.200 2353.00000 388461.200  22.2930577451 114.1742057258        3.184 -2417865.424  5386478.865  2404470.876     0.016     0.007     0.015    -0.018     0.014     0.006  -0.018   0.013   0.008   0.089  -0.130   0.190  -7.3208623108   1.7234512194   3.6564651960 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208950359     0.002     0.001     0.001   0.0035271044   0.0037737500   0.0000000000
1739447643.300 2353.00000 388461.300  22.2930577583 114.1742057095        3.185 -2417865.423  5386478.866  2404470.878     0.006     0.017     0.014    -0.013     0.008     0.017  -0.011   0.007   0.019   0.051  -0.123   0.010  -7.3763560097   1.5142419050   3.9351626682 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208912082     0.002     0.001     0.001   0.0035102300   0.0037581441   0.0000000000
1739447643.400 2353.00000 388461.400  22.2930577651 114.1742056962        3.187 -2417865.422  5386478.867  2404470.879     0.007     0.014     0.005    -0.012     0.001     0.011  -0.010   0.000   0.013   0.017  -0.042  -0.071  -7.3941607250   1.1552486665   4.1261242179 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208897125     0.002     0.001     0.001   0.0034995293   0.0037484348   0.0000000000
1739447643.500 2353.00000 388461.500  22.2930577670 114.1742056837        3.187 -2417865.421  5386478.868  2404470.879     0.005     0.015    -0.000    -0.011    -0.005     0.011  -0.009  -0.005   0.012   0.014  -0.055  -0.004  -7.5024497441   0.8527244921   4.2249965109 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208911896     0.002     0.001     0.001   0.0034966299   0.0037461484   0.0000000000
1739447643.600 2353.00000 388461.600  22.2930577679 114.1742056653        3.188 -2417865.420  5386478.869  2404470.880     0.016     0.011     0.001    -0.019    -0.000     0.004  -0.018  -0.002   0.007  -0.040  -0.108  -0.062  -7.7254394842   0.6151559107   4.2874060164 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0208957437     0.002     0.001     0.001   0.0035016756   0.0037514174   0.0000000000
1739447643.700 2353.00000 388461.700  22.2930577699 114.1742056418        3.188 -2417865.418  5386478.870  2404470.880     0.020     0.010    -0.000    -0.022    -0.001     0.001  -0.021  -0.002   0.004   0.061   0.039  -0.007  -7.9805059545   0.5445247372   4.3789246592 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0209034458     0.002     0.001     0.001   0.0035145348   0.0037641299   0.0000000000
1739447643.800 2353.00000 388461.800  22.2930577704 114.1742056198        3.188 -2417865.415  5386478.871  2404470.880     0.014     0.005    -0.004    -0.014    -0.004    -0.003  -0.014  -0.005  -0.001   0.163  -0.052   0.028  -8.2690812514   0.5455932578   4.4754191296 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0209137741     0.002     0.001     0.001   0.0035335734   0.0037827473   0.0000000000
1739447643.900 2353.00000 388461.900  22.2930577662 114.1742056083        3.188 -2417865.414  5386478.872  2404470.880     0.007     0.004    -0.008    -0.008    -0.008    -0.002  -0.007  -0.008  -0.001  -0.055  -0.007  -0.121  -8.4947097230   0.5916620364   4.4698957964 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0209221430     0.002     0.001     0.001   0.0035474852   0.0037964315   0.0000000000
1739447644.000 2353.00000 388462.000  22.2930577604 114.1742055956        3.187 -2417865.413  5386478.872  2404470.879     0.011     0.004    -0.009    -0.012    -0.008    -0.004  -0.012  -0.009  -0.002   0.016  -0.043   0.016  -8.6562979350   0.6548793007   4.4721418558 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0209274981     0.002     0.001     0.001   0.0035532292   0.0038023167   0.0000000000
1739447644.100 2353.00000 388462.100  22.2930577524 114.1742055828        3.187 -2417865.412  5386478.873  2404470.878     0.015     0.008    -0.008    -0.017    -0.008    -0.002  -0.016  -0.009   0.001  -0.139   0.105  -0.031  -8.7801945121   0.7713331410   4.5636778728 1        0.004        0.006        0.004        0.003        0.004        0.006   0.0209291894     0.002     0.001     0.001   0.0035496918   0.0037993384   0.0000000000
